MKZ;Messstellenname;Messstellenart;Ostwert;Nordwert;Messpunkthöhe;Filteroberkante;Filteroberkante (m unter Gelände);Filterunterkante;Filterunterkante (m unter Gelände);Ausbausohle;Geländehöhe;Höhensystem;Beobachtungsbeginn;Beobachtungsende;Analysenbeginn;Analyseende;Grundwasserleiterkomplex;Datenlogger;Grundwasserkörper;Kreis;Datenart;WRRL;WRRL;GEOMETRY;X_EPSG25833;Y_EPSG25833
51547391;Zittau,535z2/84, GWL 1;Grundwasserbeobachtungsrohr;486502.2372;5637405.226;234.01;229.6;4.5;227.6;6.5;225.6;234.1;NN;1985;;;;;;DESN_NE-2;Landkreis Görlitz;WS;J;ja;POINT (486503.296427217 5637404.88339588);486503.2964;5637404.883
51547409;Zittau,587z/84, GWL ZU;Grundwasserbeobachtungsrohr;481873.6485;5636564.433;324.06;225.56;97.64;223.56;99.64;220.5;323.2;NN;1985;;;;;J;DESN_NE-2;Landkreis Görlitz;WS;J;ja;POINT (481874.721989062 5636564.08956233);481874.722;5636564.09
51547416;Zittau,595z/84, GWL OO;Grundwasserbeobachtungsrohr;485226.1197;5636708.438;266.19;238.1;27;236.1;29;234.1;265.1;NN;1985;;;;;J;DESN_NE-2;Landkreis Görlitz;WS;J;ja;POINT (485227.181276756 5636708.10324442);485227.1813;5636708.103
51547417;Zittau,595/84, GWL OO;Grundwasserbeobachtungsrohr;485227.7208;5636709.943;266.11;195.1;70;193.1;72;191.1;265.1;NN;1985;;;;;;DESN_NE-2;Landkreis Görlitz;WS;N;nein;POINT (485228.780649377 5636709.60263052);485228.7806;5636709.603
51547436;Zittau,669A/83, GWL ZiC;Grundwasserbeobachtungsrohr;487413.0603;5635551.672;236.19;114.6;121;112.8;122.8;109.6;235.6;NN;1985;;;;;;DESN_NE-2;Landkreis Görlitz;WS;J;ja;POINT (487414.115963743 5635551.32759306);487414.116;5635551.328
51547463;Zittau,795/84, GWL HM;Messstellenbündel;481935.1195;5635373.222;345.89;309.1;36;307.1;38;305.1;345.1;NN;1985;;;;;;DESN_NE-2;Landkreis Görlitz;WS;N;nein;POINT (481936.187206531 5635372.86588973);481936.1872;5635372.866
51547464;Zittau,795/84, GWL ZiC;Messstellenbündel;481935.1195;5635373.222;345.87;285.1;60;283.1;62;281.1;345.1;NN;1985;;;;;;DESN_NE-2;Landkreis Görlitz;WS;J;ja;POINT (481936.187206531 5635372.86588973);481936.1872;5635372.866
51547465;Zittau,797z/84, GWL 1;Grundwasserbeobachtungsrohr;487104.794;5638422.77;247.71;239.4;8.5;237.4;10.5;235.4;247.9;NN;1985;;;;;J;DESN_NE-2;Landkreis Görlitz;WS;J;ja;POINT (487105.853945431 5638422.43090675);487105.8539;5638422.431
51547466;Zittau,797z2/84, GWL OO;Grundwasserbeobachtungsrohr;487103.0747;5638423.03;247.85;207.9;40;203.9;44;201.9;247.9;NN;1985;;;;;;DESN_NE-2;Landkreis Görlitz;WS;N;nein;POINT (487104.134635871 5638422.69081744);487104.1346;5638422.691
51547467;Zittau,797A2/84, GWL ZiC;Grundwasserbeobachtungsrohr;487102.1615;5638422.457;247.92;154.7;93.2;152.7;95.2;150.7;247.9;NN;1985;;;;;J;DESN_NE-2;Landkreis Görlitz;WS;N;nein;POINT (487103.224995106 5638422.12105331);487103.225;5638422.121
51547468;Zittau,798z/84, GWL 1;Grundwasserbeobachtungsrohr;487848.9766;5637897.342;230.97;222.2;7.5;220.2;9.5;218.2;229.7;NN;1985;;;;;J;DESN_NE-2;Landkreis Görlitz;WS;J;ja;POINT (487850.041556515 5637897.00486226);487850.0416;5637897.005
51547476;Zittau,802z/84, GWL 1;Grundwasserbeobachtungsrohr;486093.0876;5638513.712;240.21;228;12.5;226;14.5;224;240.5;NN;1985;;;;;J;DESN_NE-2;Landkreis Görlitz;WS;J;ja;POINT (486094.14969343 5638513.37316642);486094.1497;5638513.373
51547477;Zittau,802/84, oben, GWL OU;Messstellenbündel;486091.4902;5638511.807;240.06;196.5;44;192.5;48;190.5;240.5;NN;1985;;;;;;DESN_NE-2;Landkreis Görlitz;WS;N;nein;POINT (486092.550317372 5638511.47394038);486092.5503;5638511.474
51547478;Zittau,802/84, unten, GWL ZiC;Messstellenbündel;486091.4902;5638511.807;240.41;181;59.5;179;61.5;177;240.5;NN;1985;;;;;J;DESN_NE-2;Landkreis Görlitz;WS;N;nein;POINT (486092.550317372 5638511.47394038);486092.5503;5638511.474
51547708;Zittau,P 17/94, GWL ZU;Grundwasserbeobachtungsrohr;487801.3469;5638101.796;230.49;85.48;144;81.48;148;79.48;229.48;HN;1994;;;;;;DESN_NE-2;Landkreis Görlitz;WS;N;nein;POINT (487802.41237337 5638101.45342841);487802.4124;5638101.453
51547711;Zittau,P 19/94, GWL PGDZ;Grundwasserbeobachtungsrohr;487251.2169;5637448.532;231.78;7.01;224;3.01;228;1.01;231.01;HN;1994;;;;;;DESN_NE-2;Landkreis Görlitz;WS;N;nein;POINT (487252.31697413 5637448.18964592);487252.317;5637448.19
51547712;Zittau,P 19z/94, GWL ZiC;Grundwasserbeobachtungsrohr;487260.8582;5637445.87;232.05;90.42;141;86.42;145;84.42;231.42;HN;1994;;;;;;DESN_NE-2;Landkreis Görlitz;WS;N;nein;POINT (487261.923106134 5637445.53062808);487261.9231;5637445.531
51547713;Zittau,P 19z2/94, GWL OU;Grundwasserbeobachtungsrohr;487249.9139;5637453.125;232.05;160.4;71;154.4;77;152.4;231.4;HN;1994;;;;;;DESN_NE-2;Landkreis Görlitz;WS;N;nein;POINT (487250.977549665 5637452.78781672);487250.9775;5637452.788
51557704;Zittau,P 14/94, GWL ZiC;Grundwasserbeobachtungsrohr;488174.7716;5638488.461;228.91;131.72;96.5;127.72;100.5;125.72;228.22;HN;1994;;;;;;DESN_NE-2;Landkreis Görlitz;WS;N;nein;POINT (488175.83620979 5638488.12544216);488175.8362;5638488.125
5155P00017_1;Turow,Pz-03 IV, GWL OO;Messstellenbündel;489154.89;5638480.73;229.6;212.2;16;208.2;20;205.2;228.2;HN;1990;;;;;;DESN_NE-2;unbekannt;WS;N;nein;POINT (489154.890000001 5638480.73031522);489154.89;5638480.73
5155P00021_1;Turow,Pz-49,5/49 II, GWL HM;Grundwasserbeobachtungsrohr;488844.09;5638111.5;230.15;199.1;30;196.1;33;191.1;229.1;HN;1991;;;;;;DESN_NE-2;unbekannt;WS;N;nein;POINT (488844.090000001 5638111.50031511);488844.09;5638111.5
5155P00021_2;Turow,Pz-49,5/49 I, GWL OU;Messstellenbündel;488844.09;5638111.5;230.15;174.1;55;167.1;62;162.1;229.1;HN;1991;;;;;;DESN_NE-2;unbekannt;WS;N;nein;POINT (488844.090000001 5638111.50031511);488844.09;5638111.5
52390001;Trünzig;Grundwasserbeobachtungsrohr;306420.47;5625708.56;362;346.59;14.5;345.59;15.5;344.58;361.09;DHHN2016;2019;;2019;;Tonschiefer, Phyllit, Quarzit/Quarzitschiefer (Ordovizium);;DEST_SAL-GW-054;Landkreis Zwickau;WS;J;ja;POINT (306420.469798984 5625708.56031036);306420.4698;5625708.56
52393650;Trünzig;Schachtbrunnen;305516.3313;5625573.303;331.36;;;;;325.66;331.53;HN;1970;;2006;2011;;;DEST_SAL-GW-054;Landkreis Zwickau;WS;J;ja;POINT (305516.892606869 5625572.6327847);305516.8926;5625572.633
52393653;Langenbernsdorf;Schachtbrunnen;311151.4327;5626098.313;289.55;;;;;283.11;289.28;HN;1970;;;;;;DESN_SAL-GW-053;Landkreis Zwickau;WS;J;ja;POINT (311152.018241448 5626097.64388471);311152.0182;5626097.644
52400002;Langenhessen, Hy Les 1/2011;Grundwasserbeobachtungsrohr;313345.5849;5625146.804;291.86;252.86;38;248.86;42;247.81;290.86;DHHN92;;;2011;;Konglomerat, Schluffstein (Oberrotliegend);;DESN_SAL-GW-053;Landkreis Zwickau;WS;J;ja;POINT (313346.160213635 5625146.13308491);313346.1602;5625146.133
52400003;Kleinhessen, oberer Ausbau, Hy NkiGl 2/2011;Grundwasserbeobachtungsrohr;314338.2722;5628702.9;257.18;219.13;37;215.13;41;214.13;256.13;DHHN92;2011;;2011;;Konglomerat, Schluffstein (Oberrotliegend);J;DESN_SAL-GW-053;Landkreis Zwickau;WS;J;ja;POINT (314338.838822039 5628702.25501312);314338.8388;5628702.255
52400004;Kleinhessen, unterer Ausbau, Hy NkiGl 1/2011;Grundwasserbeobachtungsrohr;314343.2723;5628702.797;256.75;182.76;73;178.76;77;177.76;255.76;DHHN92;;;2011;;Konglomerat, Schluffstein (Oberrotliegend);;DESN_SAL-GW-053;Landkreis Zwickau;WS;J;ja;POINT (314343.838834896 5628702.15206781);314343.8388;5628702.152
52400005;Leubnitz, oberer Ausbau, Hy LuzWd 2/2011;Grundwasserbeobachtungsrohr;312275.5753;5622210.195;300.84;277.8;22;273.8;26;272.75;299.8;DHHN92;2011;;2011;;Tonschiefer, Sandstein, Arkose, Konglomerat (Unterrotliegend);J;DESN_SAL-GW-053;Landkreis Zwickau;WS;J;ja;POINT (312276.191344653 5622209.53490412);312276.1913;5622209.535
52400006;Leubnitz, unterer Ausbau, Hy LuzWd 1/2011;Grundwasserbeobachtungsrohr;312279.3453;5622211.844;300.79;267.8;32;263.8;36;262.75;299.8;DHHN92;;;2011;;Tonschiefer, Sandstein, Arkose, Konglomerat (Unterrotliegend);;DESN_SAL-GW-053;Landkreis Zwickau;WS;J;ja;POINT (312279.961367009 5622211.18347324);312279.9614;5622211.183
52400750;Zwickau,Hy MostZwi 10/97 oF;Grundwasserbeobachtungsrohr;322819.7945;5621861.676;263.89;261.94;2.1;259.94;4.1;259.94;264.04;HN;1998;;2003;;Weichselkaltzeit (Terrassen);J;DESN_ZM-1-1;Landkreis Zwickau;WS;J;ja;POINT (322820.397402154 5621861.05969747);322820.3974;5621861.06
52400751;Zwickau,Hy MostZwi 10/97 uF;Grundwasserbeobachtungsrohr;322820.9813;5621861.328;263.9;256;8;244.4;19.6;244.22;264;HN;1998;;1997;;Tonschiefer, Sandstein, Arkose, Konglomerat (Unterrotliegend);J;DESN_ZM-1-1;Landkreis Zwickau;WS;J;ja;POINT (322821.58421934 5621860.71131);322821.5842;5621860.711
52400752;Oberrothenbach;Schachtbrunnen;320970.0804;5626979.417;274.29;;;;;261.89;273.79;NN;1970;;;;;;DESN_ZM-1-1;Landkreis Zwickau;WS;N;nein;POINT (320970.663076551 5626978.80088072);320970.6631;5626978.801
52403660;Ruppertsgrün;Schachtbrunnen;314967.4582;5620802.132;307.9;;;;;290.39;307.42;HN;1970;;;;;;DESN_SAL-GW-053;Landkreis Zwickau;WS;J;ja;POINT (314968.067951243 5620801.47931792);314968.068;5620801.479
52403662;Werdau;Schachtbrunnen;313978.4347;5623903.348;312.87;;;;;303.22;312.73;HN;1970;;;;;;DESN_SAL-GW-053;Landkreis Zwickau;WS;N;nein;POINT (313979.030468897 5623902.68528224);313979.0305;5623902.685
52403663;Königswalde, B 85;Schachtbrunnen;317566.0874;5625034.561;304.22;;;;;300.06;304.14;HN;1970;;;;;;DESN_SAL-GW-053;Landkreis Zwickau;WS;J;ja;POINT (317566.648105894 5625033.92542787);317566.6481;5625033.925
52403666;Lauterbach;Schachtbrunnen;316211.0104;5627978.291;284.41;;;;;279.02;284.22;HN;1970;;;;;;DESN_SAL-GW-053;Landkreis Zwickau;WS;N;nein;POINT (316211.580856341 5627977.63420039);316211.5809;5627977.634
52405001;Zwickau, Kolpingstr., P2/95;Grundwasserbeobachtungsrohr;322594.7635;5622336.656;265.23;262.58;2;258.58;6;257.58;264.58;HN;;;1997;;Weichselkaltzeit (Terrassen);;DESN_ZM-1-1;Landkreis Zwickau;WS;J;ja;POINT (322595.364384762 5622336.0389911);322595.3644;5622336.039
52406001;Langenhessen,TB 2/65  Dorfstrasse;Bohrbrunnen;314731.5482;5628281.879;251.65;215.91;35;164.91;86;160.91;250.91;HN;;;1990;;Konglomerat, Schluffstein (Oberrotliegend);;DESN_SAL-GW-053;Landkreis Zwickau;WS;J;ja;POINT (314732.116961675 5628281.23714034);314732.117;5628281.237
52406009;Zwickau,16/02, Osterstein,  (794);Grundwasserbeobachtungsrohr;323299.7512;5621750.787;261.37;258.01;3.5;257.01;4.5;257.01;261.51;HN;2002;2003;2010;;Auebildungen;;DESN_ZM-1-1;Landkreis Zwickau;WS;J;ja;POINT (323300.3519986 5621750.17558826);323300.352;5621750.176
52406018;Zwickau,7/02;Grundwasserbeobachtungsrohr;323227.572;5619659.929;262.14;258.9;3.4;257.9;4.4;257.9;262.3;HN;2003;2006;2003;;Weichselkaltzeit (Terrassen);;DESN_ZM-1-1;Landkreis Zwickau;WS;J;ja;POINT (323228.186908427 5619659.29966575);323228.1869;5619659.3
52406026;Zwickau, ALT Zw4/1991;Grundwasserbeobachtungsrohr;322005.8655;5623181.376;275.69;268.69;7;248.69;27;248.69;275.69;HN;;;2007;;Konglomerat, Schluffstein (Oberrotliegend);;DESN_ZM-1-1;Landkreis Zwickau;WS;J;ja;POINT (322006.463321077 5623180.75631949);322006.4633;5623180.756
52407009;Crossen-Helmsdorf-Dänkritz, B 1547/02;Grundwasserbeobachtungsrohr;320315.2983;5622690.136;352.56;246.3;106.2;234.3;118.2;234.3;352.5;HN;;;2003;;Tonschiefer, Sandstein, Arkose, Konglomerat (Unterrotliegend);;DESN_ZM-1-1;Landkreis Zwickau;WS;J;ja;POINT (320315.891982085 5622689.50432945);320315.892;5622689.504
52410759;Mülsen-St-Niclas;Schachtbrunnen;329453.0644;5621860.412;328.86;;;;;318.96;328.46;NN;1970;;;;;;DESN_ZM-1-1;Landkreis Zwickau;WS;J;ja;POINT (329453.697004711 5621859.8009081);329453.697;5621859.801
52410799;St-Egidien, B 23/27;Schachtbrunnen;333207.734;5628900.573;289.13;;;;;277.51;288.81;HN;1926;;;;;;DESN_ZM-2-2;Landkreis Zwickau;WS;J;ja;POINT (333208.340713594 5628900.01978341);333208.3407;5628900.02
52410805;Lichtenstein;Schachtbrunnen;333267.6366;5624248.99;336.09;;;;;315.79;335.2;HN;1928;;;;;;DESN_ZM-2-2;Landkreis Zwickau;WS;N;nein;POINT (333268.260402168 5624248.40029409);333268.2604;5624248.4
52411193;Bernsdorf;Schachtbrunnen;335296.9399;5626758.312;306.14;;;;;298.72;306.07;HN;1930;;;;;;DESN_ZM-2-2;Landkreis Zwickau;WS;J;ja;POINT (335297.557775297 5626757.73263721);335297.5578;5626757.733
52411234;Schneppendorf;Schachtbrunnen;324237.4288;5625808.211;274.03;;;;;267.82;273.92;HN;1970;;;;;;DESN_ZM-1-1;Landkreis Zwickau;WS;J;ja;POINT (324238.012529199 5625807.59108046);324238.0125;5625807.591
52411556;Schlunzig;Schachtbrunnen;323741.727;5629689.16;245.4;;;;;242.41;245.11;HN;1970;;;;;;DESN_ZM-2-2;Landkreis Zwickau;WS;J;ja;POINT (323742.329051342 5629688.54705906);323742.3291;5629688.547
52416006;Mülsengrund,P2/91;Grundwasserbeobachtungsrohr;331865.7011;5622391.418;354.89;345.75;8;344.75;9;343.75;353.75;HN;;;1998;;Konglomerat, Schluffstein (Oberrotliegend);;DESN_ZM-1-1;Landkreis Zwickau;WS;J;ja;POINT (331866.338873355 5622390.82763999);331866.3389;5622390.828
52416007;Mülsengrund,GeZw 2/1992;Grundwasserbeobachtungsrohr;331777.9776;5622347.572;352.74;331.99;20;304.99;47;303.99;351.99;HN;1998;;1998;2005;;J;DESN_ZM-1-1;Landkreis Zwickau;WS;J;ja;POINT (331778.615810142 5622346.98152067);331778.6158;5622346.982
52416011;Schedewitz,Malzinsel,M2/00-Q;Grundwasserbeobachtungsrohr;323730.5158;5620032.144;268.42;256.43;11;254.43;13;254.43;267.43;HN;2001;;2001;;Auebildungen;J;DESN_ZM-1-1;Landkreis Zwickau;WS;J;ja;POINT (323731.128683895 5620031.51988102);323731.1287;5620031.52
52416012;Schedewitz,Malzinsel,M1/00-R;Grundwasserbeobachtungsrohr;323731.4728;5620035.258;268.42;198.43;69;189.43;78;189.43;267.43;HN;2000;2006;2001;;Tonschiefer, Sandstein, Arkose, Konglomerat (Unterrotliegend);;DESN_ZM-1-1;Landkreis Zwickau;WS;J;ja;POINT (323732.085630726 5620034.6335474);323732.0856;5620034.634
52416013;Schedewitz,Schneeb.St,Hy1/01-R;Grundwasserbeobachtungsrohr;323427.5394;5620348.222;264.28;250.46;14;242.46;22;240.46;264.46;HN;2001;;2002;2020;Tonschiefer, Sandstein, Arkose, Konglomerat (Unterrotliegend);J;DESN_ZM-1-1;Landkreis Zwickau;WS;N;nein;POINT (323428.150571253 5620347.59852288);323428.1506;5620347.599
52416014;Schedewitz,Schneeb.St,Hy2/01-Q;Grundwasserbeobachtungsrohr;323427.1922;5620350.518;264.31;261.17;3.3;259.17;5.3;259.07;264.47;HN;2001;;2002;;Auebildungen;J;DESN_ZM-1-1;Landkreis Zwickau;WS;J;ja;POINT (323427.80335081 5620349.89440657);323427.8034;5620349.894
52416015;Zwickau,14/02;Grundwasserbeobachtungsrohr;323580.1263;5621015.376;264.88;257.94;7;256.44;8.5;256.44;264.94;HN;;;2003;;Auebildungen;;DESN_ZM-1-1;Landkreis Zwickau;WS;J;ja;POINT (323580.732438335 5621014.75998119);323580.7324;5621014.76
52416029;Zwickau,HY/ALZw1/98, Osterstein, (635);Grundwasserbeobachtungsrohr;323508.749;5621395.426;261.46;258.46;3;256.16;5.3;255.95;261.46;HN;2002;;;;;J;DESN_ZM-1-1;Landkreis Zwickau;WS;N;nein;POINT (323509.351624642 5621394.81298384);323509.3516;5621394.813
52416601;Hohndorf, TBr. I, Hy Lii /29;Bohrbrunnen;334892.2175;5623786.276;338.2;325.1;12.8;281.1;56.8;278.1;337.9;HN;;;1994;;Konglomerat, Schluffstein (Oberrotliegend);;DESN_ZM-2-2;Landkreis Zwickau;WS;J;ja;POINT (334892.829719278 5623785.70053826);334892.8297;5623785.701
5241Z0001;Zwickau, Ost, GWM 656, BK 4/1997;Grundwasserbeobachtungsrohr;323447.7396;5621423.521;260.55;258.05;2.75;256.05;4.75;255.05;260.8;HN;;;2015;;Auebildungen;;DESN_ZM-1-1;Landkreis Zwickau;WS;J;ja;POINT (323448.342378264 5621422.90821573);323448.3424;5621422.908
52420005;Gersdorf, GRWM Kaisergrube, B 2013;Grundwasserbeobachtungsrohr;338413.7379;5624117.172;340.25;-249.65;590.45;-313.65;654.45;-314.65;340.8;DHHN92;2014;;2014;;Sandstein, Schluffstein, Konglomerat, Kohleflöze (Oberkarbon);J;DESN_ZM-2-2;Landkreis Zwickau;WS;N;nein;POINT (338414.368039217 5624116.62145086);338414.368;5624116.621
52422522;Pfaffenhain;Quelle;346642.7599;5624748.36;361.59;;;;;;360.65;HN;1927;;2006;;Weichselkaltzeit (Terrassen);;DESN_ZM-3-2;Erzgebirgskreis;QS;J;ja;POINT (346643.410087366 5624747.83463491);346643.4101;5624747.835
52426003;Oelsnitz, Karbonbohrung,HYSie1A2003b;Grundwasserbeobachtungsrohr;337660.1447;5622337.179;367.28;-238.62;605;-244.92;611.3;-244.92;366.38;HN;2003;;2006;;rhyolitischer Ignimbrit (Unterrotliegend);J;DESN_ZM-2-2;Erzgebirgskreis;WS;N;nein;POINT (337660.772224332 5622336.60917125);337660.7722;5622336.609
52426005;Gersdorf, Hy Gersdorf 1/01;Bohrbrunnen;338011.2706;5624940.601;337.5;316.5;21;287.5;50;287.5;337.5;HN;;;2006;;Konglomerat, Schluffstein (Oberrotliegend);;DESN_ZM-2-2;Landkreis Zwickau;WS;J;ja;POINT (338011.89574106 5624940.04115827);338011.8957;5624940.041
52426006;Oelsnitz, B 14/07;Grundwasserbeobachtungsrohr;337536.3233;5621120.9;389.44;366.74;22;360.74;28;360.74;388.74;DHHN92;;;2007;;Konglomerat, Schluffstein (Oberrotliegend);;DESN_ZM-2-2;Erzgebirgskreis;WS;J;ja;POINT (337536.953619273 5621120.31884732);337536.9536;5621120.319
5242W00009;Oberlungwitz,TB II, neue Welt (2/73);Bohrbrunnen;338760.8291;5627628.112;307.5;274.9;30.1;250.9;54.1;247.9;305;HN;;;1992;;Tonschiefer, Sandstein, Arkose, Konglomerat (Unterrotliegend);;DESN_ZM-2-2;Landkreis Zwickau;WS;J;ja;POINT (338761.449115867 5627627.5501628);338761.4491;5627627.55
5242W00017;Bernsdorf, QG Bernsdorf, B173;Quelle;336201.1255;5627261.717;320.5;;;;;;320;HN;;;2006;;Tonschiefer, Sandstein, Arkose, Konglomerat (Unterrotliegend);;DESN_ZM-2-2;Landkreis Zwickau;QS;J;ja;POINT (336201.746792627 5627261.13690202);336201.7468;5627261.137
5242W00022;Oberlungwitz,QG Kirchberg;Quelle;340763.85;5627790.959;334;;;;;;334;HN;;;2007;;Tonschiefer, Sandstein, Arkose, Konglomerat (Unterrotliegend);;DESN_ZM-2-2;Landkreis Zwickau;QS;J;ja;POINT (340764.469863559 5627790.39661494);340764.4699;5627790.397
5242W00030;Gersdorf, B 1;Bohrbrunnen;338327.7907;5625835.405;316;;;;;;315.5;?;;;1997;;Tonschiefer, Sandstein, Arkose, Konglomerat (Unterrotliegend);;DESN_ZM-2-2;Landkreis Zwickau;WS;J;ja;POINT (338328.415066437 5625834.84129838);338328.4151;5625834.841
52430018;Einsiedel, EnCh 3/006;Grundwasserbeobachtungsrohr;357078.8908;5627282.954;339.38;336.05;3.5;335.05;4.5;335.05;339.55;HN;2008;;;;;;DESN_ZM-3-1;Kreisfreie Stadt Chemnitz;WS;J;ja;POINT (357079.557361484 5627282.43520213);357079.5574;5627282.435
52431108;Klaffenbach, B 26/30;Schachtbrunnen;352653.1603;5625503.675;363.76;;;;;359.68;363.46;HN;1928;;;;Auebildungen;;DESN_ZM-3-2;Kreisfreie Stadt Chemnitz;WS;N;nein;POINT (352653.826985472 5625503.16258759);352653.827;5625503.163
52436001;Thalheim,Hy Tm 1/95;Grundwasserbeobachtungsrohr;348312.5355;5618575.476;451.89;433.02;17.9;428.02;22.9;425.92;450.92;HN;1995;;1996;;Tonschiefer, Quarzit, Quarzitschiefer (Ordovizium);;DESN_ZM-3-1;Erzgebirgskreis;WS;J;ja;POINT (348313.186430334 5618574.91689719);348313.1864;5618574.917
5243S0003;Klaffenbach,P5 Baufeld;Grundwasserbeobachtungsrohr;352197.3954;5626581.217;329.73;328.02;0.75;325.02;3.75;324.02;328.77;HN;2002;;;;;J;DESN_ZM-3-2;Kreisfreie Stadt Chemnitz;WS;N;nein;POINT (352198.058796484 5626580.70119454);352198.0588;5626580.701
52440003;Waldkirchen, Br Hy Waldkirchen 1/16;Grundwasserbeobachtungsrohr;365821.2968;5625168.639;350;311;39;290;60;290;350;HN;;;2017;;Glimmerschiefer (Kambrium);;DESN_FM-4-2;Erzgebirgskreis;WS;J;ja;POINT (365822.000011346 5625168.14027695);365822;5625168.14
52442263;Dittmannsdorf;Quelle;362606.1004;5627624.496;370;;;;;;370;HN;1926;;;;;;DESN_FM-4-2;Erzgebirgskreis;QS;J;ja;POINT (362606.781955762 5627624.01164397);362606.782;5627624.012
52442709;Weissbach;Quelle;359127.7454;5622292.448;463;;;;;;463;HN;1954;;2006;;Weichselkaltzeit (Terrassen);;DESN_FM-4-2;Erzgebirgskreis;QS;J;ja;POINT (359128.417884076 5622291.93491097);359128.4179;5622291.935
52446001;Krumhermersdorf, B 1/2002;Bohrbrunnen;366894.182;5621618.592;545.16;527.16;18;493.21;51.95;493.16;545.16;HN;;;2002;;Glimmerschiefer (Kambrium);;DESN_FM-4-2;Erzgebirgskreis;WS;J;ja;POINT (366894.894819747 5621618.08493821);366894.8948;5621618.085
5244W00030;Gornau, OT Dittmannsdorf, TBHyDim 501/90;Bohrbrunnen;362064.6314;5626662.11;376;367.3;8.5;275.8;100;275.8;375.8;NN;;;2008;;Tonschiefer, Quarzit, Quarzitschiefer (Ordovizium);;DESN_FM-4-2;Erzgebirgskreis;WS;J;ja;POINT (362065.312939711 5626661.6161361);362065.3129;5626661.616
52450001;Forchheim, HyMii 3/2004;Grundwasserbeobachtungsrohr;376882.3422;5619894.234;536.75;533.8;2;518.8;17;518.8;535.8;HN;2008;;2015;;Seidenberger Muskovit-Biotit-Granodiorit (Unterkambrium) und Biotit-Granit-Monzogranit (Rumburk) (Kambroordovizium);J;DESN_FM-3-1;Erzgebirgskreis;WS;J;ja;POINT (376883.071823106 5619893.70958967);376883.0718;5619893.71
52450005;Lippersdorf, Br Hy Lippersdorf 1/15;Bohrbrunnen;376935.5793;5623771.034;510;486;24;465;45;465;510;DHHN92;;;2017;;Gneis (Kambrium / Neoproterozoikum);;DESN_FM-3-1;Erzgebirgskreis;WS;J;ja;POINT (376936.315722445 5623770.53219294);376936.3157;5623770.532
52450006;Wernsdorf, Br Hy  Wernsdorf 1/11;Bohrbrunnen;377104.6114;5618467.502;527;502;25;475;52;475;527;HN;;;2017;;Gneis (Kambrium / Neoproterozoikum);;DESN_FM-3-2;Erzgebirgskreis;WS;J;ja;POINT (377105.346311145 5618466.97118758);377105.3463;5618466.971
52450007;Großhartmannsdorf;Grundwasserbeobachtungsrohr;380424.75;5628282.83;510.56;501.19;8.29;499.2;10.28;498.15;509.48;DHHN2016;2021;;2021;;Biotitgneis, Feldspatglimmerschiefer, Quazit (Wolkenburg-Gruppe / Neoproterozoikum);N;DESN_FM-3-1;Landkreis Mittelsachsen;WS;J;ja;POINT (380424.749993035 5628282.83031169);380424.75;5628282.83
52456001;Hutha,Hy Hu 1/95;Grundwasserbeobachtungsrohr;379695.3883;5618149.36;523.12;507.09;15;495.09;27;494.09;522.09;HN;1995;;1996;;Gneis (Kambrium / Neoproterozoikum);;DESN_FM-3-2;Erzgebirgskreis;WS;J;ja;POINT (379696.132167544 5618148.83355811);379696.1322;5618148.834
52456002;Hutha,Hy Hu 2/95;Grundwasserbeobachtungsrohr;379695.6632;5618151.45;523.02;520.14;2;517.14;5;516.14;522.14;HN;1995;;1996;2006;;;DESN_FM-3-2;Erzgebirgskreis;WS;N;nein;POINT (379696.407016997 5618150.92345292);379696.407;5618150.923
5245W00014;Leubsdorf,QG Markert, Qs8/26;Sickerleitungsquellen (Drainquellen);371457.5049;5628251.82;450.62;;;;;;450.25;HN;;;2000;;Zweiglimmergneis, Zweiglimmerparagneis (Preßnitz-Gruppe / Proterozoikum);;DESN_FM-3-1;Landkreis Mittelsachsen;QS;J;ja;POINT (371458.214836978 5628251.33913075);371458.2148;5628251.339
52460001;Voigtsdorf, HyDfBE 105/1994;Grundwasserbeobachtungsrohr;388846.2242;5623131.241;558.36;;;;;477.38;557.38;HN;2008;;2010;;;;DESN_FM-1;Landkreis Mittelsachsen;WS;J;ja;POINT (388846.969284419 5623130.76036097);388846.9693;5623130.76
52460002;Dittersbach , HyB DiBE 1/04;Grundwasserbeobachtungsrohr;393153.3714;5627138.923;594.34;576.34;18;564.34;30;564.34;594.34;HN;;;2004;;Zweiglimmergneis, Zweiglimmerparagneis (Preßnitz-Gruppe / Proterozoikum);;DESN_FM-1;Landkreis Mittelsachsen;WS;J;ja;POINT (393154.14073415 5627138.45874267);393154.1407;5627138.459
52460003;Pfaffroda, Versuchsbrunnen 1/2008;Bohrbrunnen;384366.4961;5619166.433;606.88;591.88;15;566.88;40;566.88;606.88;HN;;;2017;;Gneis (Kambrium / Neoproterozoikum);;DESN_FM-3-2;Erzgebirgskreis;WS;J;ja;POINT (384367.242283401 5619165.92777905);384367.2423;5619165.928
52472105;Nassau, OBF31245;Quelle;397085;5622978;635;;;;;;635;DHHN2016;1925;;2006;;Zweiglimmergneis, Zweiglimmerparagneis (Preßnitz-Gruppe / Proterozoikum);;DESN_FM-1;Landkreis Mittelsachsen;QS;J;ja;POINT (397084.999997572 5622978.00031035);397085;5622978
